Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Bolivia,BOL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,21.9,24.2,19,19.7,..,10.2,15.6,12.5,9.5,8.3,8.8,..,5.3,6.5,5.2,4.3,4.6,5.6,4.9,3.3,1.9,3.1,2,..,..
Bolivia,BOL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,32,35.4,29.8,31.6,..,21.1,25.7,22.2,18.6,15.1,14.1,..,10.4,11,9.3,9,8.6,10.1,9.2,7.7,5.7,6.4,5.4,..,..
Bolivia,BOL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,50,55.8,51.8,53.8,..,45.8,47.2,42.1,41.2,33.9,28.9,..,23.5,23.7,21.8,20.2,20.5,22,21,19.1,15.5,17.3,15.2,..,..
Bosnia and Herzegovina,BIH,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2438.72349252629,2554.56412722302,2606.75038802225,2735.53528891356,2851.27355293672,3061.5514269136,3218.59420346468,3423.12398437087,3669.01679463491,3932.01532284236,3878.44046719839,3980.44230694868,4091.58188509905,4133.9027239173,4297.49349638782,4403.67391492671,4654.60862038896,4865.35129060464,5082.997253877,5339.47706826984,5558.08143990697,5459.21962930891,5947.72570281522,6270.85848741206,6421.00714402147
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,0.3,..,..,0.2,..,..,0.1,..,..,..,0.1,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,1.1,..,..,0.7,..,..,0.4,..,..,..,0.8,..,..,..,..,..,..,..,..,..,..,..,..
Bosnia and Herzegovina,BIH,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,13.8,..,..,6.6,..,..,4.8,..,..,..,5.8,..,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,4922.3738968436,4917.23208888654,4831.78376206822,5030.2652160805,5171.54125291768,5219.41450446759,5360.01917590494,5700.21985600028,5913.06993071736,5982.66196430474,5031.98361361697,5428.29615842458,5684.35789175524,5566.68178544504,6067.99843683077,6291.27181141172,5869.73757890628,6166.23992710298,6287.83474936723,6418.70635422259,6485.56819794359,5810.89847606742,6398.01384782456,6641.56980740549,6708.03946124144
Botswana,BWA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,29.1,..,..,..,..,..,..,17.7,..,..,..,..,..,15.4,..,..,..,..,..,..,..,..
Botswana,BWA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,49.6,..,..,..,..,..,..,36.7,..,..,..,..,..,38,..,..,..,..,..,..,..,..
Botswana,BWA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,68.6,..,..,..,..,..,..,60.4,..,..,..,..,..,63.5,..,..,..,..,..,..,..,..
Brazil,BRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6551.22667109972,6745.85777056386,6749.88160346537,6868.69590695211,6865.17325047655,7178.34748516711,7325.90355034829,7534.54250017952,7909.82524736396,8231.10037274506,8142.76104834465,8673.89838344205,8935.27731401951,9025.31399621852,9216.13227969168,9183.4597265639,8783.2154236384,8426.84322068885,8470.94060378721,8553.86590205122,8592.21120694388,8255.56801342826,8603.1522144281,8822.04504268033,9032.11361406338
Brazil,BRA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,15,..,13,11.7,12.6,11.1,10,8.3,7.9,6.5,6.1,..,5.3,4.5,3.7,3.3,3.9,4.7,5.3,5.3,5.4,2,5.8,3.5,..
Brazil,BRA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,29.9,..,26.2,25.3,26.1,24.4,22.3,19.4,18,15.7,14.6,..,12,10.6,9.5,8.6,9.3,10.6,11,10.9,10.8,5.3,11.3,8.4,..
Brazil,BRA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,53.8,..,48,47.3,48.7,47.3,45,41.4,39,35.8,33.8,..,29.9,28.2,25.7,24.3,25.3,27,27.1,26.7,26.2,18.7,28.4,23.5,..
British Virgin Islands,VGB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33739.4937412866,33985.8154780123,34219.3105953449,34857.3931964509,35202.7890912753,34750.5736293603,34290.1107712521,35213.2184254304,34714.5402186574,33526.0026376697,32449.8303270739,32810.5036446723,33577.060427373,33456.2652923041,32341.8890079242,31155.7441054529,30681.4339698653,29601.0965040494,29695.8808249919,29437.8651779688,30313.4138627573,30401.843825384,29673.1658770638,28954.0640896097,29132.9468543775
Brunei Darussalam,BRN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bulgaria,BGR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3540.55607978555,3721.30349088753,3941.27569082129,4264.27170075693,4523.28622301352,4854.27338684105,5236.08637234369,5634.91120941322,6054.23248486193,6470.5897344519,6294.43339163401,6434.55243121679,6611.30384465112,6699.50300142444,6700.53598752466,6802.71032404882,7078.86032298969,7344.44350277757,7601.43847400596,7862.86182980047,8237.92678290482,7958.82683957222,8638.7183764058,9550.94254965707,9779.82206379364
Bulgaria,BGR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,5.8,1.8,1.3,1.3,2,2.5,2.3,1.8,1.7,3.4,2,1.4,0.9,0.9,0.2,0.7,..,..
Bulgaria,BGR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,11.5,4.9,3.5,3,4.6,5.1,5.5,5,3.9,6.1,4.8,3.5,2.3,2.8,1.4,2,..,..
Bulgaria,BGR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,28.5,15,11.3,11,13.4,14.1,14.1,13.2,11,14.1,10.4,9.4,8,7.2,4.5,5.8,..,..
Burkina Faso,BFA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,434.658392235177,429.847372221369,444.549754885185,449.853931204666,470.129582544017,476.009980870819,501.207250155342,516.176767669085,521.345259206121,535.583644683452,535.516834528107,563.926776717482,583.679477111581,602.786758836388,618.804583232191,626.626250796789,632.12668582235,650.417260900551,671.251796273706,696.044570830807,717.374533770247,712.38495007516,741.892616172966,735.998131899835,738.956534222892
Burkina Faso,BFA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,54.7,..,..,..,..,..,52.6,..,..,..,..,39.6,..,..,..,31.2,..,..,25.3,..,..
Burkina Faso,BFA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,79.2,..,..,..,..,..,80,..,..,..,..,74.2,..,..,..,63.1,..,..,60.7,..,..
Burkina Faso,BFA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,93.8,..,..,..,..,..,94.9,..,..,..,..,92.9,..,..,..,87.2,..,..,88.1,..,..
Burundi,BDI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,319.13580076384,310.006710937075,308.645199045727,313.486405879893,300.086152973384,303.119670015727,294.738773386661,299.769120820711,298.936660421865,300.841349240995,296.847094871617,297.79172709311,299.017175665192,301.481319294821,305.29083523866,307.765531301255,289.359627206129,282.975966580511,277.959803051524,274.131908470855,270.137277399698,263.360988694576,264.364832925637,262.184804661597,262.16570564686
Burundi,BDI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,71.8,..,..,..,..,..,..,65.1,..,..,..,..,..,..,62.1,..,..,..
Burundi,BDI,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,90.5,..,..,..,..,..,..,86.7,..,..,..,..,..,..,86.2,..,..,..
Burundi,BDI,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,98.2,..,..,..,..,..,..,96.5,..,..,..,..,..,..,96.8,..,..,..
Cabo Verde,CPV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1797.29573118934,2015.38136368472,2026.27915512892,2099.90015072115,2156.34792254415,2344.51878131302,2474.82485473499,2639.96271680401,3005.22940770099,3181.45081827626,3101.39384055614,3124.57209013277,3208.36712575247,3204.60188290062,3188.56967655225,3174.70531655831,3169.07890082563,3267.87901544887,3376.93828299,3463.81281889513,3667.0573646025,2876.15342838428,3050.77562716333,3551.24824187234,3699.59630670486
Cabo Verde,CPV,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,19.6,..,..,..,..,..,10.6,..,..,..,..,..,..,..,4.6,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,42.1,..,..,..,..,..,30.7,..,..,..,..,..,..,..,19.3,..,..,..,..,..,..,..,..
Cabo Verde,CPV,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,70.7,..,..,..,..,..,62.6,..,..,..,..,..,..,..,50.9,..,..,..,..,..,..,..,..
Cambodia,KHM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,451.861450649735,488.002702303225,518.384291911326,542.654742969097,578.409355451304,627.008213372007,697.746758228193,759.643394958567,822.754086669665,863.386974770884,851.20302427767,888.912588294344,938.017677086302,992.134600385451,1049.99450648558,1109.37565271596,1170.74281578643,1235.32340394445,1304.54938902362,1384.96802283531,1465.96953537797,1404.19865499773,1429.93702682184,1488.81455084105,1552.82056848537
Cambodia,KHM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cambodia,KHM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cameroon,CMR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1124.90047673352,1137.62452694395,1156.05039084412,1175.87167375962,1206.61051205391,1256.69364977555,1250.05888282553,1262.87190623645,1281.39248465146,1281.01983712805,1277.18161924691,1277.26569342146,1283.56704129709,1305.66803326031,1332.86000418986,1366.9665946418,1399.67533596114,1420.02987202676,1429.23468505978,1445.26777135975,1454.56406902089,1419.32820837781,1428.56258542601,1441.79490497622,1461.01960433874
Cameroon,CMR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,25.7,..,..,..,..,..,31.4,..,..,..,..,..,..,25.7,..,..,..,..,..,..,23,..,..
Cameroon,CMR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,55.8,..,..,..,..,..,58.5,..,..,..,..,..,..,47,..,..,..,..,..,..,46.7,..,..
Cameroon,CMR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,84,..,..,..,..,..,84.3,..,..,..,..,..,..,74.8,..,..,..,..,..,..,76,..,..
Canada,CAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,36391.5353258957,37906.8601153293,38200.4561131358,38921.6672955178,39270.0234544073,40108.758738975,41006.222931999,41663.5123054377,42106.8724267286,42067.5686998623,40376.4153677037,41164.3399062659,42043.6419607016,42320.6431282192,42851.1705330235,43643.2356474848,43594.1941045394,43551.3426018259,44339.3886692751,44907.3436837248,45100.2914903262,42366.1285192527,44359.6167266713,45227.1447354204,44388.4029989751
Canada,CAN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,..,..,..,..
Canada,CAN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,..,..,..,..
Canada,CAN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,1.2,1,0.7,0.7,0.7,0.7,1,0.7,0.5,0.7,0.7,0.5,0.7,0.7,1,1,1,1,0.7,0.7,0.7,..,..,..,..
Cayman Islands,CYM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,96176.301897316,96280.2483371848,93166.3167746731,84026.9727715813,79519.843769806,78393.736284355,77448.5098255613,76617.5433740014,76872.5809178913,77295.8456647776,78077.4336532717,78883.2820823737,80597.7086377604,82170.5930267913,76733.5560519709,79522.6108085869,82929.3037994227,..
Cayman Islands,CYM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,470.168358919745,445.803292984421,455.338380225211,461.498085646823,426.159580840432,442.015236050639,436.100265100646,447.808106503381,459.746066353429,459.562457200129,488.388025038458,500.529277355033,513.594266750323,534.883562611355,338.165705774485,338.700384843051,351.879754769554,362.218331167884,371.603131036313,378.263077805926,381.414046354948,375.216924073281,370.980373009536,364.690753380729,357.41141092809
Central African Republic,CAF,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,61.9,..,..,..,..,..,..,..,..,..,..,..,..,65.7,..,..
Central African Republic,CAF,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,80.8,..,..,..,..,..,..,..,..,..,..,..,..,85.8,..,..
Central African Republic,CAF,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,92.8,..,..,..,..,..,..,..,..,..,..,..,..,96.2,..,..
Chad,TCD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,396.011825198062,379.351546845647,409.703668680867,429.426973878544,473.468021688179,605.239354938899,682.353873385601,662.88550503464,661.772364713043,658.874460599641,662.923252830749,727.52494507333,703.123215062758,739.338364774171,754.17181329132,777.935681080277,774.411603124119,703.466007109583,660.126133751546,653.349761493496,652.703215971488,622.278506280593,595.849500560509,593.771929638929,599.468386203142
Chad,TCD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,57.8,..,..,..,..,..,..,..,36.6,..,..,..,..,..,..,30.9,..,..,..,30.8,..
Chad,TCD,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,82.6,..,..,..,..,..,..,..,64.8,..,..,..,..,..,..,64.6,..,..,..,62.8,..
Chad,TCD,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,95.9,..,..,..,..,..,..,..,87.9,..,..,..,..,..,..,89.4,..,..,..,88.8,..
Channel Islands,CHI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8238.30095198812,8549.07907277501,8720.91013452207,8902.83797477025,9226.15045327464,9744.32243851806,10212.7824998686,10725.0547635292,11169.2867807371,11477.0900930207,11232.8231190015,11770.7565803284,12380.0152958743,13014.5824913304,13316.0522954787,13418.9757682399,13567.3572174332,13642.0180926986,13612.9242460618,13904.1153384034,13743.8930417408,12725.2123430055,14027.3068772462,14235.3616274723,14247.7133480235
Chile,CHL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,5.8,..,..,5.3,..,..,2,..,..,1.7,..,0.9,..,0.5,..,0.4,..,0.4,..,..,1.3,..,0.4,..
Chile,CHL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,16,..,..,15.3,..,..,7.6,..,..,5.5,..,3.9,..,2,..,1.5,..,1,..,..,2.7,..,0.9,..
Chile,CHL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,41.4,..,..,40.6,..,..,29.1,..,..,24.4,..,20.9,..,12.5,..,9.7,..,7.5,..,..,9.9,..,4.7,..
China,CHN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2038.2064740575,2193.89686642215,2359.57238513523,2557.89161202627,2797.17665912283,3061.83317262874,3390.71615945044,3800.76579592591,4319.03139751247,4711.64344921263,5128.90412774381,5647.06872713954,6152.69687271855,6591.66249405644,7056.42309152349,7532.78530130172,8016.44559489998,8516.52874235572,9053.22872461936,9619.20947510677,10155.5108830542,10358.1699971792,11223.2553476968,11560.2421221334,12174.0041075641
China,CHN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,46.1,..,..,36.9,..,..,22.3,..,..,17.3,..,13.4,10,8.3,2.7,1.7,0.6,0.1,0,0,0,0,0,..,..
China,CHN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,73.3,..,..,62.6,..,..,49.1,..,..,40.1,..,33.5,28.3,24.3,15.8,12.9,9.9,7.8,6.9,4.9,2.5,1,0,..,..
China,CHN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,93.1,..,..,87.1,..,..,78.6,..,..,69.3,..,62.3,58.7,54,47.1,42.1,37.7,34.1,31.9,27.9,24.6,24.8,17,..,..
Colombia,COL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3953.729993661,4003.98516870923,4007.52804904426,4045.30674640602,4142.00770230701,4301.03504166806,4447.56681730383,4685.05458534514,4939.11795636568,5042.06114517198,5042.14495831618,5209.73247012375,5511.09985211242,5667.49875003951,5899.76791918604,6107.08301924277,6228.65162110371,6291.0796974505,6280.89105010627,6320.99074680751,6404.10876497266,5857.17255605459,6416.00840958458,6836.22873742474,6850.19634550672
Colombia,COL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,21.4,17.5,21,14.2,13,12,10.7,..,..,11,9.6,8.3,6.8,6.7,6.1,5.4,4.9,4.9,4.3,4.5,5.3,9.4,7.3,6,..
Colombia,COL,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,38.2,33.2,39.5,30.9,29.3,28.8,25.6,..,..,24.1,22.2,20,17.9,16.8,15.3,14.3,13,12.9,12.1,12.2,13.7,19.3,16.4,14,..
Colombia,COL,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,64.3,59.5,67,57.7,58,57.3,53.5,..,..,48.5,47.3,44.6,41.6,39.8,37.6,35.4,34.6,34.3,33.7,33.9,34.8,42.2,38.8,34.8,..
Comoros,COM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1105.7366886908,1202.13138364027,1205.50918252879,1208.5899294393,1210.02852574084,1209.86311527893,1219.99123369987,1227.48289791482,1212.75172635576,1235.6528199734,1249.83940486739,1270.3026557862,1295.2043922,1307.97303215032,1337.3977265743,1336.48970325462,1322.93677605288,1337.52787006698,1360.43118681849,1383.37787346626,1381.62223950494,1352.95549301356,1355.53881276192,1362.77802212059,1374.45505620567
Comoros,COM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,14.6,..,..,..,..,..,..,..,..,..,18.6,..,..,..,..,..,..,..,..,..
Comoros,COM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,37.3,..,..,..,..,..,..,..,..,..,39.5,..,..,..,..,..,..,..,..,..
Comoros,COM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,68.3,..,..,..,..,..,..,..,..,..,68.6,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,375.950524825927,339.969449284409,322.93003714483,322.440051961766,330.548987183774,342.459997388541,352.321229809401,359.428071688367,369.840754154091,380.494910456936,379.054881049662,393.02745089116,406.201028743869,420.629365516991,441.012978269866,466.424946756231,482.064568638238,476.814904653245,477.847891218238,489.382374635897,494.81924776865,487.433133172625,501.239088458485,528.788834504898,555.799098699391
